# isNEO , objectID , objectType , orbit_AP , orbit_LAN , orbit_TP , orbit_e , orbit_i , orbit_q
False , K10A00014S , None , 60.0587356 , 92.4513896 , 2455424.0934965 , 0.056578571 , 15.0244308 , 2.82151557
False , K10A00035G , None , 358.6351966 , 297.8057857 , 2458882.8067489 , 0.085850874 , 11.1355681 , 2.338321164
False , K10A00079T , None , 25.3217996 , 142.0980986 , 2458385.4246929 , 0.187965949 , 14.2882986 , 2.113772432
False , K10A00007G , None , 75.8416938 , 134.0739697 , 2455599.2505682 , 0.103476829 , 3.1188761 , 2.581913093
False , K10A00058A , None , 241.0677243 , 78.8107166 , 2458235.9602989 , 0.101935194 , 11.4058387 , 2.690288392
False , K10A00068H , None , 336.1555492 , 88.8519445 , 2459318.5147892 , 0.242882492 , 16.304104 , 2.414265866
False , K10A00035L , None , 284.8300232 , 133.7985327 , 2454959.3043672 , 0.068091101 , 16.3042333 , 2.334746866
False , K10A00078G , None , 323.6209448 , 131.7134968 , 2459080.7713525 , 0.132996076 , 22.2785708 , 2.031067298
True , K10A00060N , None , 123.55756 , 297.4262 , 2458274.81962 , 0.574340588 , 4.5587787 , 0.851665092
False , K10A00028D , None , 305.5155503 , 91.2201203 , 2458020.2786922 , 0.19675568 , 9.7624653 , 2.069499818
True , K10A00060L , None , 339.6020357 , 108.1778607 , 2458674.7141574 , 0.160610505 , 16.15619 , 1.031704565
False , K10A00117W , None , 184.0919013 , 123.1389666 , 2457969.2141764 , 0.169083698 , 25.429508 , 2.698891637
False , K10A00009V , None , 305.9701903 , 279.0367095 , 2457680.5383059 , 0.11180305 , 0.6814254 , 2.74050902
False , K10A00057V , None , 126.3092142 , 318.9626149 , 2459310.2942583 , 0.198049517 , 9.7420821 , 2.566998979
False , K10A00142M , None , 309.7976299 , 97.2037912 , 2454927.5456509 , 0.056104312 , 8.4301201 , 2.59223729
False , K10A00016T , None , 50.2700931 , 81.8912326 , 2459251.9559853 , 0.076261364 , 11.3948127 , 2.838381
False , K10B00012Q , None , 326.6592678 , 47.1542057 , 2458836.9503481 , 0.112950353 , 16.129343 , 2.653170891
False , K10A00018S , None , 163.0394 , 269.8850809 , 2457998.6253252 , 0.227054128 , 8.6786037 , 1.953490223
False , K10A00009Z , None , 267.7717188 , 45.9959572 , 2458685.3441716 , 0.077026938 , 9.7901853 , 2.93930172
False , K10A00043A , None , 137.0219439 , 315.2606322 , 2459216.8898975 , 0.075761586 , 9.506349 , 2.915541444
False , K10A00011G , None , 127.0400951 , 317.3377033 , 2458983.9740245 , 0.096538666 , 8.3342241 , 2.751749822
False , K10A00044W , None , 17.1786626 , 99.7991844 , 2459169.3604605 , 0.164813454 , 12.7686757 , 2.56138999
False , K10A00077S , None , 299.0180589 , 267.676954 , 2458881.1369141 , 0.269908125 , 3.8899301 , 1.313046905
True , K10A00060M , None , 335.7586502 , 113.9802603 , 2457928.8795297 , 0.570353888 , 11.214264 , 1.03680323
False , K10A00002C , None , 147.9660167 , 277.4209622 , 2459206.9787735 , 0.249281573 , 13.7801803 , 2.383662691
False , K10A00130D , None , 231.5062338 , 156.4536987 , 2459277.6544991 , 0.291206031 , 14.8872162 , 2.263345207
False , K10A00096C , None , 190.2079957 , 239.9275798 , 2459407.9641445 , 0.199893082 , 9.6843496 , 2.52280846
False , K10A00096W , None , 109.1586798 , 84.3269439 , 2459281.1351807 , 0.182783181 , 27.1785896 , 2.53614964
False , K10A00054R , None , 136.3225282 , 322.9125474 , 2458872.9184143 , 0.136547046 , 17.6968135 , 2.596435408
False , K10A00049S , None , 135.7438003 , 238.9003785 , 2457949.6694288 , 0.017668229 , 4.8797804 , 2.651078051
False , K10A00069A , None , 133.1440637 , 311.1224947 , 2459155.4100873 , 0.215255027 , 16.2051332 , 2.455010314
False , K10A00029E , None , 322.1502095 , 97.192085 , 2458082.0955714 , 0.15149704 , 9.9815821 , 2.18634801
False , K10A00113L , None , 356.4818787 , 110.6935859 , 2459491.6548746 , 0.091201521 , 19.006607 , 2.815107514
False , K10A00014D , None , 207.7171862 , 126.5549713 , 2458521.435878 , 0.130421048 , 5.993594 , 2.745803488
False , K10A00037U , None , 20.3222307 , 112.2324295 , 2458346.6924376 , 0.169780479 , 5.9775745 , 2.188529945
False , K10A00045X , None , 50.7688124 , 119.7619786 , 2459190.1902195 , 0.155735632 , 10.9714615 , 2.519904455
False , K10A00041O , None , 237.9982156 , 289.2854297 , 2459306.5760942 , 0.115963011 , 9.4890093 , 2.695284307
False , K10A00017C , None , 294.0579406 , 293.1432952 , 2457775.6525003 , 0.037154805 , 14.0987406 , 3.02246085
False , K10A00033T , None , 149.5616772 , 330.0882516 , 2459023.9600017 , 0.127867063 , 6.4616532 , 2.006003997
False , K10A00142V , None , 110.4138588 , 323.5049398 , 2459068.5186748 , 0.069760719 , 8.1595239 , 2.939226609
False , K10A00057F , None , 218.1377862 , 104.4156915 , 2458255.3613529 , 0.068523064 , 10.8588916 , 2.785007611
False , K10A00141D , None , 245.1177923 , 277.9118298 , 2458071.7757287 , 0.12861416 , 1.8062818 , 2.118304598
False , K10A00044X , None , 70.896647 , 306.8221638 , 2457972.3479548 , 0.199417153 , 3.8240362 , 2.073983031
False , K10A00027J , None , 351.4729715 , 135.3697204 , 2459193.7201027 , 0.22343425 , 25.2429317 , 2.414656553
False , K10A00026D , None , 27.8974067 , 112.7756209 , 2459436.9047101 , 0.237292871 , 7.2074802 , 2.441563282
False , K10A00068F , None , 357.4784989 , 96.793205 , 2458949.6161302 , 0.153154413 , 6.363584 , 1.915475901
False , K10A00126Q , None , 151.2397003 , 278.2095544 , 2457614.0106228 , 0.069037393 , 8.7749309 , 3.154646118
False , K10B00004L , None , 253.358511 , 227.0773126 , 2455041.66775 , 0.53804553 , 20.780365 , 8.621117056
False , K10A00023N , None , 103.9294121 , 294.8090124 , 2458024.4558442 , 0.189079466 , 12.0539106 , 2.121736203
False , K10A00011B , None , 142.6628959 , 310.0424568 , 2459167.8754749 , 0.103562332 , 10.6459323 , 2.797535854
False , K10A00112B , None , 9.7187282 , 74.4495029 , 2459409.333766 , 0.231697051 , 11.8740378 , 2.410508276
False , K10A00022R , None , 186.7537943 , 295.4570107 , 2458372.0229123 , 0.100994314 , 5.5710959 , 2.391853067
False , K10A00091T , None , 352.1294755 , 153.7992279 , 2459132.6821805 , 0.137049612 , 28.8177062 , 2.706913462
False , K10A00112T , None , 306.907039 , 344.1370994 , 2457908.6790716 , 0.142353106 , 9.8136651 , 2.267618309
False , K10A00055J , None , 27.3691795 , 355.5548916 , 2457971.5582128 , 0.046134601 , 5.8115061 , 2.586854788
False , K10A00015Y , None , 58.1632733 , 16.9507017 , 2458123.9402267 , 0.176921095 , 4.7621921 , 2.115602078
False , K10A00016Y , None , 47.9207556 , 94.2323783 , 2459246.0590888 , 0.209538362 , 14.7332568 , 2.424121527
False , K10A00004X , None , 303.6521024 , 91.0095259 , 2459228.9643953 , 0.225998402 , 28.4481579 , 2.505475813
False , K10A00133Z , None , 301.3680749 , 193.8338241 , 2458913.1271367 , 0.154669443 , 4.3330242 , 2.578013467
False , K10A00009S , None , 35.5075906 , 149.9677073 , 2459479.5166573 , 0.120000789 , 0.6646043 , 2.726500749
False , K10A00144A , None , 329.2708339 , 119.6976593 , 2458167.5352697 , 0.072410737 , 22.8132618 , 2.425315614
False , K10B00003F , None , 214.8245041 , 296.9087931 , 2459378.6589068 , 0.174329592 , 15.7017818 , 2.573307769
False , K10A00039D , None , 318.5344805 , 269.322254 , 2457960.4334817 , 0.040287325 , 9.254355 , 3.000455767
False , K10A00019T , None , 271.3136445 , 169.327558 , 2459067.4385428 , 0.18378519 , 2.1005206 , 1.920176904
True , K10A00000L , None , 34.1711524 , 110.433633 , 2458611.78605 , 0.397209684 , 9.4406036 , 1.053910587
False , K10A00030Q , None , 210.896467 , 290.9778914 , 2458940.5710233 , 0.083674524 , 6.5626527 , 2.05628869
False , K10A00052G , None , 90.8335397 , 274.8776994 , 2459263.53534 , 0.196858401 , 10.3546804 , 2.034072995
False , K10A00064S , None , 70.0313611 , 114.2771375 , 2455392.7773295 , 0.135180538 , 13.4817786 , 2.247029159
False , K10A00016S , None , 38.3161479 , 32.6911007 , 2458131.4182967 , 0.062919943 , 4.6657834 , 2.438054927
False , K10A00058Y , None , 53.4643654 , 124.9278211 , 2459631.8692883 , 0.575705732 , 23.8919984 , 1.39469982
False , K10A00090C , None , 7.8086926 , 310.900091 , 2458618.4905998 , 0.026574247 , 14.3203788 , 2.936161731
False , K10A00001C , None , 289.5903643 , 115.4214738 , 2455051.2496228 , 0.215578524 , 4.8050037 , 2.149714242
False , K10A00097Z , None , 84.0456779 , 84.8995123 , 2459344.3041003 , 0.267489798 , 26.4939935 , 2.328914798
True , K10A00002N , None , 270.7789045 , 291.223613 , 2458469.3893804 , 0.499636182 , 8.4673327 , 0.840271144
False , K10A00044G , None , 350.4798669 , 85.2354258 , 2458043.0677139 , 0.162137731 , 5.3116804 , 2.140524669
False , K10A00036A , None , 178.2773082 , 272.056451 , 2455107.9591297 , 0.099912694 , 6.1748981 , 2.07392548
False , K10A00008J , None , 127.9271637 , 324.4561854 , 2459018.7577483 , 0.119235702 , 5.2156789 , 2.036977813
False , K10A00012R , None , 141.2223354 , 123.3194538 , 2457899.6199866 , 0.05688284 , 13.3469746 , 2.877990422
False , K10A00020L , None , 137.9239843 , 275.5022065 , 2458829.7234072 , 0.028342174 , 8.9234423 , 3.009030212
False , K10A00007O , None , 98.3089265 , 117.7290037 , 2458448.2926171 , 0.059291962 , 24.6221375 , 1.83608793
False , K10A00006U , None , 336.9333438 , 294.7328871 , 2455978.5286471 , 0.156994041 , 10.0427513 , 2.571789219
False , K10A00039B , None , 159.1176222 , 201.9241312 , 2458904.2554705 , 0.196913986 , 17.2240917 , 2.458533159
False , K10A00143D , None , 165.094442 , 292.9966341 , 2459148.5383413 , 0.101825352 , 8.8994036 , 2.82974181
False , K10A00000Z , None , 61.5693387 , 94.4571873 , 2455361.817008 , 0.182696123 , 12.279098 , 1.946004663
False , K10A00030D , None , 293.0756047 , 63.394055 , 2459069.6254964 , 0.080464282 , 35.2095714 , 4.802707771
False , K10A00039F , None , 178.5556879 , 300.1728203 , 2459067.2420956 , 0.208693141 , 16.0196726 , 2.379811868
False , K10A00027N , None , 194.8390124 , 312.8661601 , 2459138.3782601 , 0.150120846 , 4.4829709 , 1.959733154
False , K10A00057T , None , 177.5242989 , 272.4042985 , 2458814.0650226 , 0.142510183 , 11.5820932 , 2.496880404
False , K10A00007B , None , 118.4675244 , 122.6597995 , 2455835.7017346 , 0.094904501 , 14.1460277 , 2.823190648
True , K10A00002L , None , 20.771309 , 106.0874207 , 2458616.3483717 , 0.430400749 , 7.5096662 , 0.999063101
False , K10A00022L , None , 219.7150803 , 129.6986349 , 2457897.2166077 , 0.190702267 , 13.540957 , 2.175397535
False , K10A00013Z , None , 88.9380673 , 284.0708896 , 2457954.3277098 , 0.111446656 , 2.0986228 , 2.357295836
False , K10A00000H , None , 178.5897887 , 294.356 , 2458594.6080583 , 0.518375468 , 12.1109716 , 1.337665447
False , K10A00035M , None , 162.061548 , 300.0139954 , 2459038.5564974 , 0.14896999 , 15.5298659 , 2.617320621
False , K10A00042L , None , 127.1191 , 312.2859752 , 2459006.9634494 , 0.141113386 , 11.1126837 , 2.632919351
False , K10B00004U , None , 126.2579514 , 322.6280062 , 2458976.7466494 , 0.14505002 , 10.9371686 , 2.622245892
False , K10B00004T , None , 176.8210504 , 278.8428902 , 2459240.1045958 , 0.148015708 , 22.7654958 , 2.65696297
False , K10A00029Q , None , 0.6884247 , 246.2847666 , 2458369.5389428 , 0.178743362 , 1.2458576 , 2.002611665
False , K10A00099N , None , 4.4637536 , 311.102982 , 2458807.56069 , 0.107791624 , 15.4054517 , 2.785484614
False , K10B00011A , None , 100.619702 , 331.0235353 , 2459194.4994971 , 0.11447279 , 8.5052731 , 2.699461215
False , K10A00061V , None , 154.5740161 , 305.4998482 , 2458256.5022955 , 0.23120304 , 13.5961878 , 2.030301669
False , K10A00038O , None , 149.7825324 , 280.9539894 , 2459185.3460378 , 0.21395671 , 9.4972206 , 2.463052963
False , K10A00022W , None , 276.305143 , 297.6644706 , 2455487.3322053 , 0.140436805 , 10.2741708 , 2.075900635
False , K10A00114U , None , 110.4478375 , 196.5774967 , 2458825.4898583 , 0.349981243 , 15.6352414 , 2.002885451
False , K10A00141H , None , 77.5663747 , 55.4713427 , 2458894.6951343 , 0.095470192 , 4.0618845 , 1.993780437
False , K10A00030T , None , 7.7946686 , 87.8213098 , 2459193.2555378 , 0.134532349 , 8.777641 , 2.677184049
False , K10A00110G , None , 199.4367299 , 354.973845 , 2459107.5053411 , 0.143316653 , 13.957183 , 2.588395479
False , K10A00005E , None , 208.8649704 , 275.4482603 , 2459306.6039118 , 0.038803843 , 7.8628045 , 2.957056735
False , K10A00111F , None , 237.7517088 , 322.9832299 , 2459402.9103355 , 0.195858441 , 24.9637389 , 2.547564858
False , K10A00125K , None , 165.5946746 , 247.8441367 , 2455221.9344618 , 0.184831103 , 15.2137784 , 2.525408535
True , K10A00079G , None , 13.8422854 , 50.1692183 , 2458799.7825426 , 0.580929306 , 33.0022778 , 1.215282124
False , K10A00077K , None , 131.9111064 , 305.8340327 , 2459089.3929201 , 0.121988266 , 13.4396444 , 2.085635759
False , K10A00141T , None , 147.9573806 , 290.1974253 , 2455114.3722837 , 0.205679124 , 7.1219933 , 2.171596177
False , K10A00143W , None , 334.780352 , 64.8797618 , 2458158.2249715 , 0.121499593 , 5.8142003 , 2.371767363
True , K10B00003B , None , 347.303353 , 141.7247407 , 2458685.0759859 , 0.183839718 , 10.8932988 , 1.250836561
False , K10A00078T , None , 80.6454688 , 73.8831789 , 2459160.4144915 , 0.21666157 , 8.4085126 , 2.353295244
False , K10A00051R , None , 71.2049832 , 227.7356726 , 2459362.9929341 , 0.015219772 , 5.0286821 , 2.698363852
False , K10A00001H , None , 314.8863479 , 116.2807554 , 2458099.9040159 , 0.144040318 , 13.8692546 , 2.214504913
False , K10A00068M , None , 340.3447622 , 110.1091394 , 2458168.3358388 , 0.276708235 , 5.6789685 , 1.856724868
True , K10A00000F , None , 242.8519678 , 105.2412226 , 2458567.8292123 , 0.297760917 , 23.6096343 , 0.675644252
False , K10A00072B , None , 296.2403075 , 93.275803 , 2458961.5395812 , 0.102523234 , 10.4460661 , 2.804579803
True , K10B00002G , None , 238.8123075 , 128.1873972 , 2457461.3319403 , 0.90726195 , 42.8823018 , 0.315803862
False , K10A00072D , None , 117.2372264 , 250.9075718 , 2457913.3672866 , 0.210062707 , 0.5931894 , 2.007524372
False , K10A00058Z , None , 188.9910457 , 259.1411212 , 2459206.6754525 , 0.318906652 , 32.23295 , 2.10689807
False , K10A00084D , None , 146.2241384 , 295.527817 , 2457879.275087 , 0.063591869 , 22.6417577 , 2.414753231
False , K10A00140E , None , 316.358766 , 210.9745451 , 2458622.3476943 , 0.12531073 , 3.4726652 , 2.357243843
True , K10A00003G , None , 31.4672282 , 109.5989029 , 2458750.272817 , 0.281285585 , 2.4672357 , 0.986465766
True , K10A00003H , None , 325.7016156 , 100.7042822 , 2458306.3948961 , 0.426242586 , 2.0057763 , 0.954905607
False , K10A00051X , None , 226.5774051 , 232.9979034 , 2458399.9080099 , 0.094680088 , 4.445538 , 2.450201321
False , K10B00002E , None , 26.3766867 , 125.0594154 , 2458024.9207261 , 0.126741399 , 3.0357023 , 2.108170487
False , K10A00027Q , None , 298.3893997 , 96.7861307 , 2458158.0060399 , 0.092799028 , 5.772826 , 2.459087044
False , K10A00054J , None , 206.7880403 , 214.488789 , 2458006.8941754 , 0.246620703 , 4.0994937 , 1.926613144
False , K10B00014N , None , 55.6977365 , 126.4618446 , 2459298.8491052 , 0.164536106 , 20.1738872 , 2.636944105
False , K10A00043U , None , 346.3199395 , 123.3450543 , 2459273.8801747 , 0.241653355 , 30.8148906 , 2.399660849
False , K10A00024E , None , 213.8340432 , 311.1675828 , 2459202.9040742 , 0.259134041 , 13.4442318 , 2.252070284
False , K10A00082H , None , 50.9957332 , 37.5601402 , 2459506.6054809 , 0.260950927 , 13.9785611 , 2.34418866
False , K10A00032A , None , 116.3649169 , 298.3892717 , 2458520.7485651 , 0.092072845 , 5.0087971 , 2.666694196
False , K10A00099Y , None , 85.0746729 , 108.6646234 , 2459383.2347526 , 0.209050687 , 14.974969 , 2.504621515
False , K10A00050L , None , 297.1810235 , 139.5249578 , 2458459.9723703 , 0.390516372 , 10.851546 , 1.681442788
False , K10A00034O , None , 14.6131656 , 138.2257851 , 2459184.4129589 , 0.091307497 , 10.4339487 , 2.757123043
False , K10A00008N , None , 108.1648603 , 297.6880678 , 2458129.2490066 , 0.272504634 , 11.0871795 , 1.899127479
False , K10A00059X , None , 40.1484803 , 100.5477726 , 2458239.2335624 , 0.194897585 , 13.6944865 , 2.061636568
False , K10B00014G , None , 330.5625402 , 338.5865755 , 2458485.3452048 , 0.110941623 , 12.4152117 , 2.636908186
False , K10A00069S , None , 37.6142713 , 49.0410179 , 2458980.5431474 , 0.12197537 , 6.4666009 , 2.027285551
False , K10A00038R , None , 302.1093742 , 88.9754398 , 2458795.8010134 , 0.129552152 , 11.1453254 , 2.636869925
False , K10A00105J , None , 203.2327316 , 263.4837107 , 2459584.1594039 , 0.037064429 , 10.4626653 , 3.010781492
False , K10A00009W , None , 67.1808137 , 301.4497309 , 2457897.6466359 , 0.10429161 , 10.0393055 , 2.363589122
False , K10A00048C , None , 287.3924188 , 272.205148 , 2458840.5160893 , 0.139867666 , 6.5881766 , 2.37516662
False , K10A00090Z , None , 232.8320198 , 270.1478256 , 2459081.2254562 , 0.149603208 , 25.7522857 , 2.640085971
False , K10A00009P , None , 210.4435901 , 296.3566795 , 2458477.7254931 , 0.11597849 , 11.7932534 , 2.35398896
False , K10A00139T , None , 321.8245478 , 100.57519 , 2458944.0843059 , 0.169051804 , 2.2439675 , 1.928823168
False , K10A00001L , None , 14.6153423 , 114.2482314 , 2458851.61917 , 0.060241897 , 5.5178913 , 2.080101298
False , K10A00075Q , None , 274.3499919 , 123.4061741 , 2458163.1578232 , 0.372116654 , 28.7271039 , 1.64922423
False , K10B00009F , None , 63.8446434 , 79.1288048 , 2459040.2404501 , 0.059815761 , 17.7480527 , 2.936253797
False , K10B00000V , None , 297.5366863 , 314.1265589 , 2458630.9300014 , 0.162043258 , 6.129321 , 2.11972382
False , K10A00036J , None , 269.3223426 , 167.0136504 , 2457968.684543 , 0.142485623 , 4.3775419 , 2.15922923
False , K10A00141O , None , 116.6648189 , 291.8229814 , 2459275.7145688 , 0.171279045 , 0.6452616 , 2.03179413
False , K10A00022V , None , 334.5860056 , 129.796505 , 2458887.0305622 , 0.178850897 , 6.8294422 , 2.444920621
False , K10A00062L , None , 292.7203412 , 294.738899 , 2458355.7101765 , 0.143765006 , 5.1553777 , 2.072192045
False , K10B00013T , None , 184.6970138 , 172.1609925 , 2458688.8724358 , 0.062815833 , 10.1546075 , 2.776280385
False , K10B00010D , None , 352.5258516 , 113.9500089 , 2458905.3248545 , 0.166849471 , 23.7064903 , 2.6015966
False , K10A00092Y , None , 78.8923783 , 292.9271505 , 2459170.1162969 , 0.069588184 , 9.558876 , 4.724899956
False , K10A00127S , None , 344.8039108 , 54.2579968 , 2459316.5333771 , 0.208224866 , 28.9353886 , 2.524180971
False , K10B00005V , None , 247.0059361 , 162.4168092 , 2458413.8396348 , 0.317315109 , 16.151084 , 1.837481387
False , K10B00004X , None , 141.5751149 , 323.1069713 , 2459507.2009373 , 0.103454133 , 0.8420272 , 2.895277202
False , K10B00002Q , None , 273.0583329 , 317.681807 , 2457804.2580581 , 0.087988308 , 5.0434683 , 2.854905059
False , K10A00042R , None , 21.7409684 , 73.9254945 , 2458053.4502588 , 0.246975007 , 8.2654185 , 3.004490754
False , K10A00020K , None , 106.3076394 , 100.6586526 , 2458582.3855386 , 0.210499548 , 13.9231358 , 2.051655848
True , K10A00002M , None , 323.5600838 , 45.7086134 , 2458383.2323293 , 0.51776952 , 1.2646972 , 0.708329673
False , K10A00053W , None , 56.8768582 , 135.7661469 , 2458823.6496268 , 0.18612917 , 21.9610247 , 1.753094018
False , K10A00027M , None , 157.8213992 , 91.8132667 , 2459101.9621847 , 0.066316366 , 5.8031033 , 2.548852058
True , K10A00030G , None , 85.2303313 , 103.0260452 , 2458994.1673894 , 0.691469364 , 2.0164272 , 0.70009803
False , K10B00002T , None , 331.4007191 , 175.3924085 , 2458480.5548579 , 0.478214316 , 12.9816903 , 1.411073828
False , K10A00038Q , None , 129.1104802 , 278.8450159 , 2455097.5094208 , 0.338126543 , 15.5088215 , 1.772192807
False , K10A00058H , None , 246.1972151 , 288.5687843 , 2458817.9084562 , 0.219538768 , 9.7574906 , 2.172972639
False , K10A00062F , None , 277.8207772 , 105.6608012 , 2459315.3430849 , 0.070648853 , 15.2947173 , 2.355219553
False , K10A00004L , None , 277.6292949 , 121.5527351 , 2458871.1410337 , 0.203082169 , 2.6063215 , 1.826367323
False , K10A00009M , None , 342.9556822 , 285.9858662 , 2458231.5933009 , 0.144589921 , 2.4134864 , 1.958813254
False , K10A00057M , None , 142.6658496 , 287.5647858 , 2459220.7469906 , 0.164366932 , 14.8764952 , 2.659944622
False , K10A00072P , None , 138.677164 , 2.8336032 , 2459002.711039 , 0.077433857 , 4.6396556 , 2.087189257
False , K10A00073O , None , 193.9760665 , 223.4757334 , 2459085.3950124 , 0.191983737 , 3.2679347 , 1.907872206
True , K10A00000J , None , 176.9876417 , 232.8788477 , 2458630.9942017 , 0.602027578 , 1.3253611 , 1.129644778
False , K10A00012U , None , 140.4479915 , 311.7403105 , 2458221.419819 , 0.279679575 , 31.9522366 , 1.877387215
False , K10A00042H , None , 96.7439261 , 56.6675866 , 2458409.9114646 , 0.084261097 , 5.2958569 , 2.372924906
False , K10A00015A , None , 143.0895413 , 324.1292293 , 2455207.4122581 , 0.138499849 , 4.6835878 , 1.992542273
False , K10A00012E , None , 282.7930589 , 283.0385318 , 2455474.5360669 , 0.0752365 , 6.0248557 , 2.143451024
False , K10A00047C , None , 249.8556854 , 291.9632458 , 2459524.6687029 , 0.197144158 , 21.8732251 , 2.523517806
False , K10A00054O , None , 74.8789301 , 335.8341957 , 2458992.2806712 , 0.229330415 , 5.9779724 , 1.809605857
False , K10A00009U , None , 196.2600297 , 294.0647265 , 2459027.325353 , 0.216113054 , 4.0003968 , 2.348304166
False , K10A00005D , None , 302.4396606 , 77.5523568 , 2454940.0537102 , 0.141648753 , 6.3086356 , 2.286663778
False , K10A00013D , None , 313.3379193 , 81.4038214 , 2455057.4360952 , 0.16140377 , 4.9514343 , 1.994993501
False , K10A00143E , None , 101.7367383 , 213.0468415 , 2459286.3275777 , 0.057573197 , 3.656836 , 2.539924411
True , K10B00005G , None , 216.749259 , 318.7491985 , 2458524.953942 , 0.386870679 , 6.6045273 , 0.902697193
False , K10A00017M , None , 138.2782901 , 296.2217914 , 2455095.0965219 , 0.052094547 , 7.2959733 , 2.26074314
False , K10A00143C , None , 283.3983791 , 142.5985049 , 2458911.6490372 , 0.214315422 , 5.4656984 , 1.812231846
False , K10B00012H , None , 212.2239081 , 167.9051698 , 2459263.9235323 , 0.127413906 , 13.4665093 , 2.802514102
False , K10A00077M , None , 339.8571992 , 101.3429471 , 2459031.8737644 , 0.236830669 , 30.4419356 , 2.344522865
False , K10A00038L , None , 101.0471446 , 277.9399534 , 2458105.0314154 , 0.393762618 , 26.9443733 , 1.572835146
False , K10A00142D , None , 286.3341015 , 79.9476169 , 2458161.1291587 , 0.063955337 , 8.625488 , 2.622338699
False , K10A00074Q , None , 321.6311865 , 111.3051146 , 2457938.4486339 , 0.428587658 , 4.5710154 , 1.394960195
False , K10A00059W , None , 315.9813031 , 133.6261148 , 2455168.5264775 , 0.428822322 , 15.0733368 , 1.486229509
False , K10A00058C , None , 10.9276339 , 101.3678989 , 2457989.9454888 , 0.069275738 , 4.5800059 , 2.259432838
False , K10A00050B , None , 251.9476999 , 219.7789191 , 2458195.7359609 , 0.206666714 , 4.1331177 , 2.045929911
False , K10A00044Y , None , 299.0500271 , 294.6118216 , 2457819.2161761 , 0.055637259 , 8.8535992 , 2.888596633
False , K10A00021Z , None , 154.0233324 , 289.5367569 , 2459016.6844935 , 0.225521706 , 4.0129449 , 1.802479871
False , K10A00062P , None , 217.0754787 , 294.7056686 , 2459282.3583249 , 0.240457133 , 15.0027152 , 2.331963615
False , K10A00046W , None , 128.6596178 , 289.1508256 , 2459016.3132676 , 0.069045648 , 9.6027774 , 2.919471774
False , K10A00004R , None , 345.2618664 , 281.6941996 , 2458622.1223813 , 0.04344115 , 17.9998588 , 1.852452962
False , K10A00042J , None , 131.6818855 , 11.6271029 , 2459205.4836586 , 0.193763143 , 4.3121728 , 2.45378579
False , K10A00029T , None , 359.8096379 , 133.0172477 , 2458406.3949283 , 0.173741969 , 5.7475404 , 2.206678208
False , K10A00051M , None , 102.865211 , 285.3479852 , 2458037.933917 , 0.196165836 , 10.3639158 , 2.146221445
False , K10A00004K , None , 292.7943578 , 132.2723927 , 2458212.1331113 , 0.222641703 , 2.0881714 , 2.031577331
False , K10A00123X , None , 306.4582826 , 23.0344559 , 2457973.1654132 , 0.177473997 , 9.0852493 , 2.120086429
False , K10A00034X , None , 94.8230494 , 294.6844086 , 2459206.3312323 , 0.124793834 , 10.7276201 , 2.95382821
False , K10A00142F , None , 121.4500801 , 336.9378532 , 2458964.7860972 , 0.047168251 , 4.3968426 , 2.184870225
False , K10A00056N , None , 19.0224151 , 64.8401518 , 2458147.1681081 , 0.226269558 , 6.3735854 , 1.982183297
False , K10A00003X , None , 265.9142335 , 317.0551891 , 2457695.9972782 , 0.061451963 , 8.7034727 , 2.876572405
False , K10A00075W , None , 302.0279335 , 131.8889182 , 2459279.1548508 , 0.289221281 , 28.5461473 , 2.281486399
False , K10A00064K , None , 34.1786737 , 101.8485386 , 2459378.4491471 , 0.110573287 , 11.5924605 , 2.799614175
False , K10A00141C , None , 291.7100136 , 310.058781 , 2457737.9314402 , 0.046654774 , 8.5844614 , 2.896071677
False , K10A00029A , None , 320.1953367 , 290.2117896 , 2458077.3172523 , 0.076994062 , 14.9212353 , 2.928006614
False , K10A00054L , None , 288.6188953 , 124.1361776 , 2458911.9105385 , 0.111725952 , 12.2355996 , 2.758877781
False , K10A00141N , None , 34.2455074 , 86.273241 , 2457954.8531722 , 0.069903669 , 6.2616241 , 2.206236242
False , K10A00033J , None , 122.2818749 , 16.0354328 , 2459330.9437397 , 0.109938685 , 3.809935 , 2.791266945
False , K10A00032B , None , 283.015197 , 141.2934817 , 2458807.0538847 , 0.09878693 , 13.1930804 , 2.769114059
True , K10A00003C , None , 137.3364919 , 281.2543768 , 2458458.0288714 , 0.357559665 , 23.9636811 , 1.106664123
False , K10A00000V , None , 60.1465304 , 89.4001203 , 2459368.6331256 , 0.17859791 , 27.6983858 , 2.530710609
False , K10A00028Z , None , 282.9164742 , 98.0316508 , 2458747.2172304 , 0.035022136 , 13.7153519 , 2.988585904
False , K10A00044L , None , 216.2997909 , 112.6590894 , 2459360.9821362 , 0.11038228 , 15.5804393 , 2.392761852
False , K10A00069K , None , 68.5517101 , 11.1723972 , 2458160.982948 , 0.218579319 , 4.5216474 , 2.021980075
False , K10A00036B , None , 237.503307 , 273.3640501 , 2459079.4887644 , 0.146944243 , 6.1231548 , 1.954710629
False , K10A00046G , None , 142.682769 , 289.4297121 , 2455064.4421602 , 0.246964717 , 1.7368029 , 2.263388035
False , K10A00008T , None , 137.8912509 , 131.9405368 , 2458019.5387362 , 0.047318277 , 11.88643 , 2.967836417
